version,category,case_id,image_path,mask_path,width,height,threshold_percent,tp,fp,fn,tn,mIoU_percent,mDice_percent,background_IoU_percent,background_Dice_percent,forgery_IoU_percent,forgery_Dice_percent,accuracy_percent,false_positive_rate_percent,det_score,det_pred_label,det_correct
v1.0.2,copymove,copymove/tp_copymove_0_000000004051_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000004051_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000004051_tif.png,480,640,50.0,0,0,777,306423,49.873535,49.936688,99.74707,99.873375,0.0,0.0,99.74707,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000006363_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000006363_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000006363_tif.png,640,480,50.0,0,0,10088,297112,48.358073,49.165332,96.716146,98.330664,0.0,0.0,96.716146,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000006432_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000006432_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000006432_tif.png,491,640,50.0,0,0,9344,304896,48.513238,49.2454,97.026477,98.4908,0.0,0.0,97.026477,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000008119_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000008119_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000008119_tif.png,640,480,50.0,0,0,328,306872,49.946615,49.973293,99.893229,99.946586,0.0,0.0,99.893229,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000009170_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000009170_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000009170_tif.png,640,383,50.0,0,0,21756,223364,45.562174,47.678042,91.124347,95.356085,0.0,0.0,91.124347,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000009960_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000009960_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000009960_tif.png,640,427,50.0,0,0,394,272886,49.927913,49.96393,99.855826,99.927861,0.0,0.0,99.855826,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000011075_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000011075_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000011075_tif.png,640,480,50.0,0,0,31694,275506,44.841471,47.280447,89.682943,94.560893,0.0,0.0,89.682943,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000011701_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000011701_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000011701_tif.png,612,612,50.0,0,0,44914,329630,44.004176,46.810873,88.008351,93.621747,0.0,0.0,88.008351,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000012711_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012711_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012711_tif.png,640,480,50.0,3,0,2498,304699,49.653397,49.915689,99.186841,99.591761,0.119952,0.239617,99.186849,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000012881_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012881_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012881_tif.png,640,428,50.0,0,0,7419,266501,48.645772,49.313591,97.291545,98.627181,0.0,0.0,97.291545,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000012953_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000012953_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000012953_tif.png,640,433,50.0,0,0,12906,264214,47.671406,48.807945,95.342812,97.61589,0.0,0.0,95.342812,0.0,,,
v1.0.2,copymove,copymove/tp_copymove_0_000000013202_tif,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/images/test/tp_copymove_0_000000013202_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/copymove/annotations/test/tp_copymove_0_000000013202_tif.png,427,640,50.0,0,0,9363,263917,48.286922,49.128532,96.573844,98.257064,0.0,0.0,96.573844,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_100.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_100.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_100.jpg_tif.png,500,652,50.0,0,0,65140,260860,40.009202,44.450124,80.018405,88.900249,0.0,0.0,80.018405,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_110.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_110.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_110.jpg_tif.png,500,652,50.0,0,0,66760,259240,39.760736,44.296357,79.521472,88.592714,0.0,0.0,79.521472,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_112.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_112.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_112.jpg_tif.png,500,652,50.0,0,0,69490,256510,39.342025,44.035296,78.684049,88.070591,0.0,0.0,78.684049,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_127.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_127.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_127.jpg_tif.png,500,652,50.0,0,0,62768,263232,40.373006,44.673745,80.746012,89.34749,0.0,0.0,80.746012,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_131.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_131.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_131.jpg_tif.png,500,652,50.0,0,611,89431,235958,36.189877,41.988547,72.379755,83.977094,0.0,0.0,72.379755,0.258276,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_132.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_132.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_132.jpg_tif.png,500,652,50.0,0,0,86973,239027,36.660583,42.303642,73.321166,84.607284,0.0,0.0,73.321166,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_170.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_170.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_170.jpg_tif.png,500,652,50.0,0,0,70939,255061,39.119785,43.895736,78.239571,87.791471,0.0,0.0,78.239571,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_171.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_171.jpg_tif.png,500,652,50.0,0,0,61384,264616,40.585276,44.803392,81.170552,89.606783,0.0,0.0,81.170552,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_177.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_177.jpg_tif.png,500,652,50.0,0,730,73454,251816,38.622086,43.580655,77.244172,87.161311,0.0,0.0,77.244172,0.289056,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_190.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_190.jpg_tif.png,500,652,50.0,0,0,66673,259327,39.77408,44.304637,79.54816,88.609273,0.0,0.0,79.54816,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_192.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_192.jpg_tif.png,500,652,50.0,0,0,68283,257717,39.527147,44.151018,79.054294,88.302037,0.0,0.0,79.054294,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_199.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_199.jpg_tif.png,500,652,50.0,0,486,69989,255525,39.190951,43.940501,78.381902,87.881003,0.0,0.0,78.381902,0.189836,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_31.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_31.jpg_tif.png,500,652,50.0,0,0,66786,259214,39.756748,44.293882,79.513497,88.587764,0.0,0.0,79.513497,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_37.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_37.jpg_tif.png,500,652,50.0,0,0,72342,253658,38.904601,43.759941,77.809202,87.519882,0.0,0.0,77.809202,0.0,,,
v1.0.2,face,face/tp_face_morphing_0.jpg_IN_49.jpg_tif,/home/panuwat/Pictures/Test-Cases/with_mask/face/images/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/face/annotations/test/tp_face_morphing_0.jpg_IN_49.jpg_tif.png,500,652,50.0,0,0,67874,258126,39.589877,44.190123,79.179755,88.380247,0.0,0.0,79.179755,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_00064_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00064_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00064_fake_jpg.png,699,451,50.0,0,0,101044,214205,33.973938,40.457717,67.947876,80.915434,0.0,0.0,67.947876,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_00097_fake_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_00097_fake_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_00097_fake_jpg.png,383,274,50.0,0,0,2227,102715,48.938938,49.463779,97.877875,98.927558,0.0,0.0,97.877875,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8u0rrz_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u0rrz_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u0rrz_0_jpg.png,620,464,50.0,0,0,33023,254657,44.260463,46.955491,88.520926,93.910982,0.0,0.0,88.520926,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8u4gpd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8u4gpd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8u4gpd_0_jpg.png,501,409,50.0,0,0,130809,74100,18.081197,26.558283,36.162394,53.116566,0.0,0.0,36.162394,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8vgphr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vgphr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vgphr_0_jpg.png,375,500,50.0,0,0,9457,178043,47.478133,48.706445,94.956267,97.41289,0.0,0.0,94.956267,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8vkf28_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vkf28_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vkf28_0_jpg.png,1200,750,50.0,0,0,26389,873611,48.533944,49.256066,97.067889,98.512131,0.0,0.0,97.067889,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8vpmfd_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vpmfd_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vpmfd_0_jpg.png,1920,1200,50.0,4703,260,38746,2260291,54.531683,59.286798,98.303568,99.144528,10.759798,19.429067,98.307031,0.011502,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8vqeqw_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8vqeqw_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8vqeqw_0_jpg.png,1920,1200,50.0,0,431,30990,2272579,49.318121,49.65672,98.636241,99.313439,0.0,0.0,98.636241,0.018962,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8w0r2r_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8w0r2r_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8w0r2r_0_jpg.png,1120,629,50.0,1706,541,131592,570641,41.236516,46.070487,81.198365,89.623728,1.274666,2.517245,81.243896,0.094716,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8wvegs_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8wvegs_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8wvegs_0_jpg.png,953,953,50.0,2129,13628,1848,890604,55.192569,60.357805,98.291983,99.138635,12.093155,21.576974,98.295987,1.507135,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8xhzdr_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xhzdr_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xhzdr_0_jpg.png,650,366,50.0,0,0,4941,232959,48.961538,49.475321,97.923077,98.950641,0.0,0.0,97.923077,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8xtrds_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8xtrds_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8xtrds_0_jpg.png,444,644,50.0,0,0,13439,272497,47.649999,48.796722,95.299997,97.593445,0.0,0.0,95.299997,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8yjv4u_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8yjv4u_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8yjv4u_0_jpg.png,549,732,50.0,0,5917,14024,381927,47.518961,48.72792,95.037923,97.45584,0.0,0.0,95.037923,1.525613,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8ynnae_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8ynnae_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8ynnae_0_jpg.png,453,604,50.0,0,0,5196,268416,49.05048,49.520689,98.10096,99.041378,0.0,0.0,98.10096,0.0,,,
v1.0.2,imd2020,imd2020/tp_imd2020_c8zefoe_0_jpg,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/images/test/tp_imd2020_c8zefoe_0_jpg.png,/home/panuwat/Pictures/Test-Cases/with_mask/imd2020/annotations/test/tp_imd2020_c8zefoe_0_jpg.png,1200,704,50.0,0,0,43796,801004,47.407907,48.669465,94.815814,97.33893,0.0,0.0,94.815814,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000000943_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000000943_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000000943_tif.png,640,360,50.0,527,184,15245,214444,48.295433,51.460973,93.288033,96.527479,3.302833,6.394467,93.303385,0.08573,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000001596_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000001596_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000001596_tif.png,500,419,50.0,0,0,1124,208376,49.731742,49.86551,99.463484,99.731021,0.0,0.0,99.463484,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000002614_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000002614_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000002614_tif.png,640,427,50.0,4661,2304,5573,260742,67.121291,76.356403,97.067594,98.51198,37.174988,54.200826,97.117608,0.875892,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000003488_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000003488_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000003488_tif.png,500,333,50.0,0,0,1142,165358,49.657057,49.827938,99.314114,99.655877,0.0,0.0,99.314114,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000005210_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005210_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005210_tif.png,640,426,50.0,0,0,274,272366,49.949751,49.974863,99.899501,99.949725,0.0,0.0,99.899501,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000005699_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000005699_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000005699_tif.png,600,400,50.0,0,0,480,239520,49.9,49.94995,99.8,99.8999,0.0,0.0,99.8,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000008119_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000008119_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000008119_tif.png,640,480,50.0,0,0,320,306880,49.947917,49.973945,99.895833,99.94789,0.0,0.0,99.895833,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000009960_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000009960_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000009960_tif.png,640,427,50.0,0,0,454,272826,49.916935,49.958433,99.83387,99.916866,0.0,0.0,99.83387,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000010779_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000010779_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000010779_tif.png,532,640,50.0,3533,85,15588,321274,56.87191,64.346625,95.348527,97.618885,18.395293,31.074366,95.396793,0.02645,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000011075_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011075_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011075_tif.png,640,480,50.0,87037,32519,3473,184171,77.198611,86.982393,83.652112,91.098448,70.745109,82.866337,88.283854,15.007153,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000011831_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000011831_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000011831_tif.png,640,427,50.0,0,0,2658,270622,49.513686,49.755655,99.027371,99.511309,0.0,0.0,99.027371,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000012927_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000012927_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000012927_tif.png,640,425,50.0,107,31,8863,262999,48.958809,50.343409,96.72886,98.337234,1.188757,2.349583,96.730147,0.011786,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000016359_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000016359_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000016359_tif.png,640,383,50.0,1120,26,5093,238881,57.926822,64.689411,97.902049,98.939904,17.951595,30.438918,97.911635,0.010883,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000017474_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000017474_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000017474_tif.png,640,427,50.0,0,0,256,273024,49.953162,49.97657,99.906323,99.95314,0.0,0.0,99.906323,0.0,,,
v1.0.2,inpainting,inpainting/tp_inpaint_0_000000018290_tif,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/images/test/tp_inpaint_0_000000018290_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/inpainting/annotations/test/tp_inpaint_0_000000018290_tif.png,640,379,50.0,125,217,309,241909,59.492132,66.053947,99.783035,99.8914,19.201229,32.216495,99.783146,0.089623,,,
v1.0.2,splicing,splicing/tp_splice1_10007_000000130973_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10007_000000130973_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10007_000000130973_tif.png,640,427,50.0,0,0,4134,269146,49.243633,49.618934,98.487266,99.237868,0.0,0.0,98.487266,0.0,,,
v1.0.2,splicing,splicing/tp_splice1_10046_000000517430_tif,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/images/test/tp_splice1_10046_000000517430_tif.png,/home/panuwat/Pictures/Test-Cases/with_mask/splicing/annotations/test/tp_splice1_10046_000000517430_tif.png,640,480,50.0,0,0,599,306601,49.902507,49.951206,99.805013,99.902411,0.0,0.0,99.805013,0.0,,,
